code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,y_true,group,y_prob,y_pred
DDD,2014J,654091,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,F,0.2839389398078862,0
DDD,2014J,654110,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1,M,0.4407152138110312,0
DDD,2014J,654282,M,North Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,0,M,0.2463469696354453,0
DDD,2014J,654341,M,South Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,1,M,0.2947676254517159,0
DDD,2014J,654401,M,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Fail,0,M,0.4345291854923624,0
DDD,2014J,654414,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,1,M,0.38115050107661796,0
DDD,2014J,654443,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,1,M,0.4151701642132121,0
DDD,2014J,654502,F,South East Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,0,F,0.37053259271029637,0
DDD,2014J,654504,M,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,1,M,0.49891538490235343,0
DDD,2014J,654807,M,South West Region,Lower Than A Level,80-90%,0-35,0,90,Y,Distinction,1,M,0.3970273456969373,0
DDD,2014J,654828,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,0,M,0.3328237210001132,0
DDD,2014J,654863,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,0,M,0.3518233010630117,0
DDD,2014J,654880,M,North Region,No Formal quals,nan,0-35,0,90,N,Withdrawn,0,M,0.481571794465864,0
DDD,2014J,654882,M,South Region,Lower Than A Level,40-50%,0-35,0,70,N,Withdrawn,0,M,0.36407870498574485,0
DDD,2014J,654938,F,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,0,F,0.2947676254517159,0
DDD,2014J,655039,M,London Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass,1,M,0.43216398186886895,0
DDD,2014J,655128,F,South Region,HE Qualification,60-70%,35-55,0,60,N,Pass,1,F,0.6049684012689815,1
DDD,2014J,655136,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1,M,0.5609898309270208,1
DDD,2014J,655254,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,0,M,0.33189695565423777,0
DDD,2014J,655322,F,North Region,Post Graduate Qualification,nan,35-55,0,90,N,Withdrawn,0,F,0.7336717681444132,1
DDD,2014J,655362,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,1,M,0.34370533802749276,0
DDD,2014J,655585,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,1,M,0.4751089885616194,0
DDD,2014J,655600,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1,M,0.4704428696011517,0
DDD,2014J,655761,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,0,M,0.25910769122524524,0
DDD,2014J,655806,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail,0,F,0.5492943364108697,1
DDD,2014J,655816,M,North Region,A Level or Equivalent,nan,35-55,0,60,N,Pass,1,M,0.7193925810896917,1
DDD,2014J,655834,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,0,F,0.4658527163417,0
DDD,2014J,655910,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,0,M,0.5064893828018872,1
DDD,2014J,655930,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Withdrawn,0,F,0.45105173558920447,0
DDD,2014J,655972,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,0,F,0.46197204557893484,0
DDD,2014J,656009,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,0,F,0.2979561846297827,0
DDD,2014J,656073,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,0,M,0.5656502672772515,1
DDD,2014J,656079,F,South Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,0,F,0.34995729129589803,0
DDD,2014J,656115,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,F,0.3301488715823441,0
DDD,2014J,656164,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Fail,0,F,0.41648683086408583,0
DDD,2014J,656175,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0,F,0.4682485093337477,0
DDD,2014J,656183,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Pass,1,F,0.308198693354296,0
DDD,2014J,656193,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,0,M,0.32711754159496337,0
DDD,2014J,656280,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,0,M,0.5330084315990578,1
DDD,2014J,656393,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,0,F,0.45867244717764766,0
DDD,2014J,656454,F,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Pass,1,F,0.513960615636932,1
DDD,2014J,656459,F,London Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,0,F,0.3625983479166436,0
DDD,2014J,656496,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1,M,0.48349861047412585,0
DDD,2014J,656526,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,1,M,0.6524463255602057,1
DDD,2014J,656682,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,0,M,0.4692977874364998,0
DDD,2014J,656766,M,London Region,HE Qualification,80-90%,0-35,0,60,N,Distinction,1,M,0.6190541982816529,1
DDD,2014J,656826,M,Scotland,A Level or Equivalent,10-20,0-35,0,120,N,Fail,0,M,0.35801788230360165,0
DDD,2014J,656934,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,1,F,0.4147850911026859,0
DDD,2014J,656987,M,Wales,HE Qualification,0-10%,0-35,0,120,N,Pass,1,M,0.3765485685687476,0
DDD,2014J,657071,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Fail,0,M,0.5392163984657926,1
DDD,2014J,657077,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1,M,0.5656502672772515,1
DDD,2014J,657161,F,South West Region,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,0,F,0.4889985539843854,0
DDD,2014J,657245,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,1,M,0.4765510471948078,0
DDD,2014J,669530,F,West Midlands Region,HE Qualification,60-70%,55<=,1,90,N,Fail,0,F,0.47439876615847115,0
DDD,2014J,674193,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0,M,0.5377719237460968,1
DDD,2014J,674206,F,North Region,HE Qualification,nan,0-35,0,180,N,Withdrawn,0,F,0.609008547135801,1
DDD,2014J,674219,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0,M,0.373631355343555,0
DDD,2014J,674277,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,0,M,0.3600468164568277,0
DDD,2014J,674278,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,0,F,0.5780812287830991,1
DDD,2014J,674361,M,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,0,M,0.4751089885616194,0
DDD,2014J,674388,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,0,M,0.2120963516111702,0
DDD,2014J,674393,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,0,F,0.4777321613622224,0
DDD,2014J,674419,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,240,Y,Withdrawn,0,M,0.14089453252601447,0
DDD,2014J,674437,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,1,M,0.5852248987948798,1
DDD,2014J,674440,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,180,N,Fail,0,M,0.2581436717423805,0
DDD,2014J,674469,F,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,0,F,0.6268744895942395,1
DDD,2014J,674651,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0,M,0.39889140163352504,0
DDD,2014J,674879,F,North Region,Lower Than A Level,nan,0-35,0,90,Y,Distinction,1,F,0.5390813077512159,1
DDD,2014J,674989,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1,M,0.559147329299045,1
DDD,2014J,674997,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,0,M,0.5409059807895755,1
DDD,2014J,675050,M,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,0,M,0.4163338356512211,0
DDD,2014J,675052,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Withdrawn,0,F,0.4529950661846004,0
DDD,2014J,675062,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,1,F,0.373631355343555,0
DDD,2014J,675144,F,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,0,F,0.25670058075579677,0
DDD,2014J,675253,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,F,0.3293107388204013,0
DDD,2014J,675256,M,Ireland,Lower Than A Level,60-70%,0-35,0,120,Y,Distinction,1,M,0.3365310013491981,0
DDD,2014J,675471,M,North Western Region,HE Qualification,0-10%,35-55,0,60,N,Withdrawn,0,M,0.46215830488486614,0
DDD,2014J,675493,F,South Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,1,F,0.3518233010630117,0
DDD,2014J,675516,M,East Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Fail,0,M,0.5765323069885788,1
DDD,2014J,675539,F,Wales,Lower Than A Level,40-50%,35-55,0,60,N,Pass,1,F,0.3785774980910318,0
DDD,2014J,675638,F,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,0,F,0.41213640819764014,0
DDD,2014J,675656,M,West Midlands Region,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,0,M,0.49190589564590653,0
DDD,2014J,675699,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,0,F,0.5409059807895755,1
DDD,2014J,675919,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,1,F,0.5513177377624672,1
DDD,2014J,675945,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,Y,Fail,0,M,0.3762371466091368,0
DDD,2014J,675993,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1,M,0.38910802992987625,0
DDD,2014J,676010,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Withdrawn,0,M,0.5280983094966757,1
DDD,2014J,676087,F,North Region,Post Graduate Qualification,nan,0-35,0,90,N,Distinction,1,F,0.7404968462745052,1
DDD,2014J,676138,F,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Fail,0,F,0.36296257302532664,0
DDD,2014J,676155,F,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,0,F,0.43924053925073314,0
DDD,2014J,676204,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0,M,0.292973195074423,0
DDD,2014J,676368,F,Wales,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,0,F,0.6524463255602057,1
DDD,2014J,676373,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Fail,0,F,0.3765114230630443,0
DDD,2014J,676498,F,London Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,0,F,0.6099194140307971,1
DDD,2014J,676516,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,1,M,0.43208924809587995,0
DDD,2014J,676538,M,London Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass,1,M,0.1836304334006872,0
DDD,2014J,676553,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,0,F,0.4132981851477002,0
DDD,2014J,676589,M,North Western Region,HE Qualification,10-20,0-35,0,60,N,Pass,1,M,0.48762111640116496,0
DDD,2014J,676596,M,Wales,Lower Than A Level,20-30%,0-35,0,150,N,Pass,1,M,0.22672532991755742,0
DDD,2014J,676642,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,0,M,0.4666597882442887,0
DDD,2014J,676766,M,South Region,Lower Than A Level,40-50%,0-35,0,70,N,Withdrawn,0,M,0.3597635790488904,0
DDD,2014J,676787,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1,F,0.5899746011404238,1
DDD,2014J,676807,F,London Region,HE Qualification,40-50%,0-35,0,60,N,Distinction,1,F,0.5677918259726661,1
DDD,2014J,676809,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,0,M,0.5330084315990578,1
DDD,2014J,676852,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,1,M,0.5199859110165319,1
DDD,2014J,676865,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,1,F,0.44635395248819054,0
DDD,2014J,676903,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1,M,0.5694681760745612,1
DDD,2014J,676963,M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,1,M,0.4123008955181647,0
DDD,2014J,676964,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass,1,F,0.3297265966402634,0
DDD,2014J,677012,F,South Region,A Level or Equivalent,20-30%,0-35,0,240,N,Withdrawn,0,F,0.23781035273332382,0
DDD,2014J,677270,M,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,0,M,0.31093578837783686,0
DDD,2014J,677316,M,North Western Region,HE Qualification,90-100%,0-35,0,60,N,Fail,0,M,0.6514717639992624,1
DDD,2014J,677374,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,F,0.3322459363325866,0
DDD,2014J,677444,F,South Region,A Level or Equivalent,10-20,0-35,0,180,N,Withdrawn,0,F,0.2878123256467813,0
DDD,2014J,677449,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,0,M,0.41672609093406454,0
DDD,2014J,677579,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,0,F,0.48600626651907475,0
DDD,2014J,677601,F,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Fail,0,F,0.38910802992987625,0
DDD,2014J,677606,F,South Region,A Level or Equivalent,50-60%,0-35,0,180,N,Fail,0,F,0.35842589885353965,0
DDD,2014J,677629,M,South East Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,0,M,0.5418955974996649,1
DDD,2014J,677632,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,0,F,0.5330084315990578,1
DDD,2014J,677832,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,1,M,0.4275130052094002,0
DDD,2014J,677988,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,F,0.3301488715823441,0
DDD,2014J,678041,M,North Region,Post Graduate Qualification,nan,35-55,0,60,N,Pass,1,M,0.7885339273646605,1
DDD,2014J,678058,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,0,M,0.46377147655429496,0
DDD,2014J,678065,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,0,F,0.41672609093406454,0
DDD,2014J,678102,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1,F,0.5572447296397026,1
DDD,2014J,678219,M,South East Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0,M,0.41556536258893784,0
DDD,2014J,678231,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0,M,0.559147329299045,1
DDD,2014J,678233,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1,F,0.6150532673213505,1
DDD,2014J,678240,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,Distinction,1,M,0.5270194602267957,1
DDD,2014J,678246,F,Scotland,HE Qualification,20-30%,35-55,0,180,N,Withdrawn,0,F,0.33676994849692377,0
DDD,2014J,678262,F,South West Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,0,F,0.4801274978554556,0
DDD,2014J,678382,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,0,M,0.30071795602658136,0
DDD,2014J,678490,F,Ireland,HE Qualification,60-70%,0-35,0,120,N,Pass,1,F,0.5145126015989264,1
DDD,2014J,678605,M,South Region,Lower Than A Level,40-50%,35-55,0,150,N,Fail,0,M,0.2617957065180032,0
DDD,2014J,678737,M,South West Region,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,0,M,0.39140959884181475,0
DDD,2014J,678790,M,Wales,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1,M,0.5199859110165319,1
DDD,2014J,678844,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Distinction,1,M,0.6190541982816529,1
DDD,2014J,678941,M,South West Region,HE Qualification,80-90%,35-55,0,120,N,Distinction,1,M,0.5431945207694863,1
DDD,2014J,679000,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,180,Y,Withdrawn,0,M,0.2759517559635087,0
DDD,2014J,679179,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Fail,0,M,0.4638140465737164,0
DDD,2014J,679234,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,0,F,0.48349861047412585,0
DDD,2014J,679255,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0,M,0.39172571016124075,0
DDD,2014J,679388,F,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,0,F,0.4529950661846004,0
DDD,2014J,679395,F,Ireland,Lower Than A Level,10-20,0-35,0,60,Y,Fail,0,F,0.3057193055900332,0
DDD,2014J,679427,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,0,M,0.23515604469326118,0
DDD,2014J,679454,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1,M,0.5852248987948798,1
DDD,2014J,679525,M,London Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,1,M,0.524997859772685,1
DDD,2014J,679558,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Withdrawn,0,M,0.2245875548610822,0
DDD,2014J,679582,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,0,M,0.5727754551436783,1
DDD,2014J,679760,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0,M,0.3780493955997281,0
DDD,2014J,679777,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1,M,0.5328802579517113,1
DDD,2014J,679854,F,North Region,HE Qualification,nan,0-35,0,90,N,Distinction,1,F,0.7123465443398675,1
DDD,2014J,679897,F,London Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,1,F,0.3121470387505086,0
DDD,2014J,680017,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,1,M,0.551518369622629,1
DDD,2014J,680025,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1,F,0.47780862676451397,0
DDD,2014J,680087,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1,M,0.593543580758684,1
DDD,2014J,680293,F,North Region,A Level or Equivalent,nan,0-35,0,60,N,Withdrawn,0,F,0.7352776306441139,1
DDD,2014J,680314,F,North Region,A Level or Equivalent,40-50%,0-35,0,150,N,Withdrawn,0,F,0.3906621930612906,0
DDD,2014J,680331,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Fail,0,M,0.5312779436986468,1
DDD,2014J,680373,F,North Western Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,0,F,0.5078209123980212,1
DDD,2014J,680414,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,80,N,Fail,0,M,0.4093850812644476,0
DDD,2014J,680431,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Fail,0,M,0.4229565522664182,0
DDD,2014J,680492,M,London Region,HE Qualification,40-50%,35-55,0,90,N,Pass,1,M,0.5185972874162782,1
DDD,2014J,680612,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0,M,0.4499435538376289,0
DDD,2014J,680626,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0,M,0.33093150039173064,0
DDD,2014J,680698,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,0,M,0.5048549392201837,1
DDD,2014J,680728,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,0,M,0.3729075673480583,0
DDD,2014J,680733,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Withdrawn,0,M,0.42403813018628805,0
DDD,2014J,680764,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,0,F,0.5431945207694863,1
DDD,2014J,680807,M,North Western Region,HE Qualification,30-40%,0-35,0,120,N,Fail,0,M,0.48328092178197934,0
DDD,2014J,680812,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,0,M,0.5667239660193687,1
DDD,2014J,680817,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,1,F,0.35801788230360165,0
DDD,2014J,680846,M,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0,M,0.3943750315886313,0
DDD,2014J,680973,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,0,M,0.5656502672772515,1
DDD,2014J,680981,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,0,M,0.25910769122524524,0
DDD,2014J,680996,M,South West Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Pass,1,M,0.4751089885616194,0
DDD,2014J,681059,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,1,M,0.5403877294826328,1
DDD,2014J,681125,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0,M,0.39172571016124075,0
DDD,2014J,681182,M,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn,0,M,0.4854739318188235,0
DDD,2014J,681210,M,North Western Region,Lower Than A Level,70-80%,0-35,0,180,N,Withdrawn,0,M,0.2553550226345166,0
DDD,2014J,681211,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1,M,0.5654809268558224,1
DDD,2014J,681241,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass,1,F,0.34844097139232766,0
DDD,2014J,681356,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Pass,1,F,0.46815871624413075,0
DDD,2014J,681425,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,1,M,0.551518369622629,1
DDD,2014J,681440,F,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,1,F,0.5457893756568691,1
DDD,2014J,681495,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,0,M,0.4774180897429418,0
DDD,2014J,681528,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,0,M,0.35801788230360165,0
DDD,2014J,681638,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,0,F,0.33196060453906767,0
DDD,2014J,681695,F,South East Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,0,F,0.23301418209416275,0
DDD,2014J,681705,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,0,M,0.2940278302565642,0
DDD,2014J,681729,F,South Region,A Level or Equivalent,40-50%,35-55,0,90,N,Distinction,1,F,0.47287401069381724,0
DDD,2014J,681746,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1,F,0.4664375059749298,0
DDD,2014J,681799,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,1,M,0.6098723509804755,1
DDD,2014J,681854,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0,M,0.4682485093337477,0
DDD,2014J,681872,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,0,M,0.4664375059749298,0
DDD,2014J,681923,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,0,F,0.39889140163352504,0
DDD,2014J,681960,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,210,N,Withdrawn,0,M,0.15577956158659156,0
DDD,2014J,682018,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,0,M,0.31110053987433245,0
DDD,2014J,682022,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1,M,0.4666597882442887,0
DDD,2014J,682031,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,0,F,0.33196060453906767,0
DDD,2014J,682117,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1,M,0.6268744895942395,1
DDD,2014J,682242,F,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,0,F,0.48815703050648745,0
DDD,2014J,682294,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1,F,0.6185978765977669,1
DDD,2014J,682299,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1,M,0.3908680474388755,0
DDD,2014J,682306,F,North Western Region,HE Qualification,70-80%,35-55,0,60,N,Pass,1,F,0.5993826159092969,1
DDD,2014J,682385,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,Y,Fail,0,F,0.3943750315886313,0
DDD,2014J,682541,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1,M,0.5250939383089095,1
DDD,2014J,682660,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,1,M,0.3720728814798074,0
DDD,2014J,682684,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1,M,0.5667239660193687,1
DDD,2014J,682692,M,North Region,Lower Than A Level,nan,0-35,0,90,N,Pass,1,M,0.5591289467229068,1
DDD,2014J,682740,F,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,1,F,0.25910769122524524,0
DDD,2014J,682787,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0,M,0.5403877294826328,1
DDD,2014J,682813,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,0,M,0.48813927673035046,0
DDD,2014J,682819,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,0,F,0.5078209123980212,1
DDD,2014J,682897,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,1,F,0.3851697072386972,0
DDD,2014J,682968,M,Ireland,Lower Than A Level,nan,35-55,0,60,N,Pass,1,M,0.5782836383037312,1
DDD,2014J,683091,F,North Region,HE Qualification,nan,35-55,0,60,N,Distinction,1,F,0.7477060071404461,1
DDD,2014J,683340,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,0,F,0.34844097139232766,0
DDD,2014J,683396,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,60,N,Fail,0,M,0.5765323069885788,1
DDD,2014J,683486,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,M,0.28030025625049493,0
