subscribed,predicted_subscribed,predicted_probability,marital,age_group
0,0,0.26679283200762405,married,30-39
0,0,0.3276462083222586,single,30-39
0,0,0.27302614118541063,married,30-39
0,0,0.27195005284468093,single,30-39
0,0,0.22718427716359219,married,50-59
0,0,0.3150882579014526,married,30-39
0,0,0.3151724255015523,single,30-39
0,0,0.32085643259409846,single,30-39
0,0,0.29125198538909214,married,40-49
0,0,0.27620453390709687,married,30-39
1,0,0.2606179057888145,divorced,30-39
0,0,0.24445660180547046,married,50-59
0,0,0.27302614118541063,married,30-39
0,0,0.3189621845352861,single,30-39
0,0,0.36624823944651524,married,50-59
0,0,0.31885962717959904,married,40-49
0,0,0.3665474276132122,married,50-59
0,0,0.28359586147311866,single,50-59
0,0,0.29805703371150616,married,30-39
0,0,0.3069440447577123,married,30-39
0,0,0.298321897902454,married,30-39
0,0,0.31857978730117475,married,40-49
0,0,0.26675943401207847,divorced,30-39
0,0,0.27990107838297384,married,30-39
0,0,0.328873709761489,single,30-39
0,0,0.30573875050054866,married,30-39
0,0,0.30573875050054866,married,30-39
0,0,0.328873709761489,single,30-39
0,0,0.27935562047293216,single,30-39
0,0,0.3145437166303618,married,50-59
0,0,0.29873037258821916,single,40-49
0,0,0.3361805406313679,single,30-39
0,0,0.3205414059181598,married,30-39
0,0,0.32915822400951383,single,30-39
0,0,0.3361805406313679,single,30-39
0,0,0.329039199559641,single,30-39
0,0,0.29994810908494784,married,40-49
1,0,0.329039199559641,single,30-39
0,0,0.29251092383402183,divorced,30-39
0,0,0.31487540509309936,married,30-39
0,0,0.3758389600237179,married,50-59
0,0,0.3128225986551945,single,30-39
0,0,0.2840232926621168,married,50-59
0,0,0.29163146139270063,married,30-39
0,0,0.2698351849410449,married,50-59
0,0,0.3164805424374696,married,Under 30
0,0,0.31323830836335115,single,30-39
0,0,0.29401513876727275,single,30-39
0,0,0.33116144445581036,single,30-39
0,0,0.2974271745930784,married,30-39
0,0,0.3129981663850827,married,30-39
0,0,0.29805219537822664,married,30-39
0,0,0.29136529583932014,married,30-39
0,0,0.31240718968099035,single,30-39
0,0,0.3055384144699088,single,30-39
0,0,0.3055384144699088,single,30-39
0,0,0.3125456258964132,single,30-39
1,0,0.3129981663850827,married,30-39
0,0,0.31938226109313556,single,30-39
1,0,0.312494174095857,married,30-39
0,0,0.2585267193370921,married,30-39
0,0,0.26907508607789904,married,Under 30
0,0,0.25939694260647006,married,50-59
0,0,0.2585568726040055,single,30-39
1,0,0.24025697704407287,married,50-59
0,0,0.21645908843307732,married,40-49
0,0,0.2787804359445178,married,30-39
0,0,0.27839191887067244,married,30-39
0,0,0.27303622521818127,married,30-39
0,0,0.2692101410701444,married,30-39
0,0,0.2802138739040027,single,30-39
0,0,0.29994810908494784,married,40-49
0,0,0.2614485872396212,married,30-39
1,0,0.2570027613056709,married,50-59
0,0,0.26843470756362825,married,30-39
0,0,0.22654694978122647,married,50-59
0,0,0.3181661303646253,married,40-49
0,0,0.3134640763499162,married,Under 30
0,0,0.2296598956720447,married,30-39
0,0,0.2692101410701444,married,30-39
0,0,0.24400434751569272,married,50-59
0,0,0.3233223290633301,single,30-39
0,0,0.2862777177188977,married,30-39
0,0,0.2936622966587901,single,30-39
0,0,0.25155567285870534,married,50-59
0,0,0.30496801453099265,married,30-39
0,0,0.3027870545065853,married,50-59
0,0,0.3120290505223528,married,40-49
0,0,0.297378553353524,married,40-49
0,0,0.2867484066846681,single,30-39
0,0,0.298304695635858,married,30-39
0,0,0.24483737786995252,married,40-49
0,0,0.3006250813708237,married,30-39
0,0,0.2716992567500655,married,40-49
0,0,0.31885962717959904,married,40-49
0,0,0.3047123233552975,married,30-39
0,0,0.2266020807090803,married,30-39
1,0,0.29553786299915685,married,40-49
0,0,0.29805219537822664,married,30-39
1,0,0.31885962717959904,married,40-49
0,0,0.29805219537822664,married,30-39
0,0,0.2782083958613385,married,30-39
0,0,0.23244090954612287,married,50-59
0,0,0.3382550644227062,married,40-49
0,0,0.3360367529842378,single,30-39
0,0,0.13478750187966082,married,30-39
0,0,0.29401513876727275,single,30-39
0,0,0.3196624751898932,single,30-39
0,0,0.2636693538564402,married,50-59
0,0,0.3290159512116946,single,30-39
0,0,0.31245717538445267,single,30-39
0,0,0.26219583283911835,married,Under 30
0,0,0.2616645288813674,married,40-49
0,0,0.27197280271400043,divorced,30-39
0,0,0.24739404428425438,married,50-59
0,0,0.3233223290633301,single,30-39
1,0,0.26419936344892947,married,40-49
0,0,0.2498866879410107,married,50-59
0,0,0.29161448458548533,married,30-39
0,0,0.24049109137742095,single,40-49
1,0,0.2533663478024198,married,50-59
0,0,0.350863595520744,married,50-59
0,0,0.27517848434705316,married,40-49
0,0,0.32232104418565083,single,30-39
1,0,0.3204010787425813,married,30-39
0,0,0.2659568286328962,married,30-39
0,0,0.31322062991755345,single,30-39
0,0,0.31185089681070133,single,30-39
0,0,0.2967742840085747,married,40-49
0,0,0.2836331184894666,married,40-49
0,0,0.17189272900189978,married,50-59
0,0,0.28395372960746473,married,40-49
0,0,0.2751599321034642,married,40-49
0,0,0.3155558500107044,married,30-39
0,0,0.2839015264860169,married,30-39
0,0,0.29161448458548533,married,30-39
0,0,0.33849346754366644,single,30-39
0,0,0.3313275171153448,single,30-39
0,0,0.24131154782936334,married,40-49
0,0,0.278082805217991,married,50-59
0,0,0.3092839010872215,married,50-59
0,0,0.2550754760677611,single,30-39
0,0,0.3144420605981609,single,30-39
0,0,0.17089574518040665,married,50-59
1,0,0.33144696042163124,single,30-39
0,0,0.27001246574877624,married,40-49
0,0,0.23790499912940918,married,40-49
0,0,0.37619514720209074,married,50-59
0,0,0.26671815659719883,single,30-39
0,0,0.23863231526839918,married,40-49
0,0,0.33374029609045347,single,40-49
0,0,0.2294859133773472,single,30-39
0,0,0.27951160481434184,married,30-39
0,0,0.27951160481434184,married,30-39
0,0,0.22252404659072603,married,50-59
0,0,0.241983348263838,married,40-49
0,0,0.30117480259250023,married,30-39
0,0,0.26314257260686974,married,30-39
0,0,0.30416651442880677,married,30-39
0,0,0.29926854749839366,married,60+
0,0,0.20956836651623362,married,30-39
0,0,0.31322062991755345,single,30-39
0,0,0.284294703341115,married,Under 30
0,0,0.29892622568963645,single,Under 30
0,0,0.36735744804737924,married,50-59
0,0,0.2451035862566786,married,30-39
0,0,0.29312930645261814,married,40-49
0,0,0.250314956906513,married,30-39
0,0,0.3137753595531871,single,30-39
0,0,0.216617460527068,single,30-39
0,0,0.30634193809145055,single,30-39
0,0,0.3131046787192561,single,30-39
0,0,0.32778817816807304,single,30-39
0,0,0.31643521997909296,married,30-39
0,0,0.3052047325800354,single,Under 30
0,0,0.2815493721856655,married,50-59
0,0,0.28890096024052697,married,40-49
0,0,0.24187141704918208,married,30-39
0,0,0.3042490605534189,single,30-39
0,0,0.29196279010289344,married,30-39
0,0,0.296835740685684,single,30-39
0,0,0.2756960488708282,married,40-49
1,0,0.2898454206366474,married,30-39
0,0,0.24096220655393497,single,30-39
0,0,0.2652455395856307,married,40-49
0,0,0.15170784092372108,married,Under 30
0,0,0.24190632518285932,single,30-39
0,0,0.28371883781069623,single,30-39
0,0,0.3066970390919209,married,Under 30
0,0,0.29972640104276604,married,40-49
0,0,0.22703122314200957,married,30-39
0,0,0.2814190449355683,married,50-59
1,0,0.3042490605534189,single,30-39
0,0,0.290376255310813,married,30-39
1,0,0.24774292554862043,married,30-39
0,0,0.29446627723259816,married,30-39
0,0,0.2714065158665043,divorced,30-39
0,0,0.24843248896613518,single,30-39
0,0,0.3010170398100326,married,30-39
0,0,0.2605142060501561,married,30-39
0,0,0.2236640819124287,married,30-39
0,0,0.2935782794514687,married,30-39
0,0,0.30196132285555427,single,30-39
0,0,0.3206817655524394,married,30-39
0,0,0.20940293676777355,married,50-59
0,0,0.34134376253572035,single,40-49
1,0,0.29382919436230004,divorced,30-39
0,0,0.27280162092893634,single,30-39
0,0,0.33073340347944885,single,30-39
0,0,0.2552577467473729,married,40-49
0,0,0.27574966275498425,married,50-59
0,0,0.3133318548367231,single,30-39
0,0,0.2935808727034511,married,50-59
0,0,0.21538916062431376,married,50-59
0,0,0.2771587422315365,married,50-59
0,0,0.2851923306783738,married,50-59
0,0,0.29105610484054906,single,30-39
0,0,0.3203635801012304,single,Under 30
0,0,0.3069518441031138,married,40-49
1,0,0.29764790478596276,married,30-39
0,0,0.20686776118561323,married,40-49
0,0,0.21211608310711658,married,50-59
0,0,0.2797529956926955,married,50-59
0,0,0.33728679392841554,married,30-39
0,0,0.2874179645471423,married,40-49
0,0,0.3844892150903756,married,50-59
0,0,0.32193197559495135,single,30-39
0,0,0.25614052959770023,married,30-39
0,0,0.29341337340395723,married,30-39
1,0,0.32979183289260855,divorced,50-59
0,0,0.19315147606492453,married,50-59
0,0,0.3226912972054618,married,30-39
0,0,0.2923850609486523,married,40-49
0,0,0.32402240805401655,married,30-39
0,0,0.33637720818298733,married,40-49
0,0,0.2554977486816483,married,50-59
0,0,0.33110859841317375,married,30-39
0,0,0.3233682230474388,married,50-59
0,0,0.41439304302649527,married,50-59
0,0,0.3329746597255167,married,30-39
0,0,0.4145238678307558,married,50-59
0,0,0.3233682230474388,married,50-59
0,0,0.2974829351745968,married,50-59
0,0,0.2909147063881918,married,50-59
0,0,0.2909147063881918,married,50-59
0,0,0.2909147063881918,married,50-59
0,0,0.3109727038841086,single,30-39
0,0,0.2989822505363924,single,30-39
0,0,0.33148502993208323,married,30-39
0,0,0.3177908379231102,single,30-39
0,0,0.3041215182771864,single,30-39
0,0,0.28215624056956246,married,30-39
0,0,0.30201480503648176,married,40-49
0,0,0.33815155046995155,married,30-39
1,0,0.3041215182771864,single,30-39
0,0,0.3060312460225819,married,30-39
0,0,0.3000141477203663,married,30-39
1,0,0.2909147063881918,married,50-59
0,0,0.32544346091920007,married,30-39
0,0,0.28524358378592013,married,30-39
0,0,0.33800734905659224,married,30-39
0,0,0.315138665310442,married,30-39
0,0,0.34021705587526335,single,30-39
0,0,0.30190827499153955,divorced,40-49
0,0,0.3369053193081609,single,30-39
0,0,0.35316206292816205,married,50-59
0,0,0.3131948694742457,married,40-49
1,0,0.2596464196951747,married,50-59
0,0,0.32003909481429477,married,40-49
0,0,0.3299812397265062,single,Under 30
0,0,0.3020735120139452,married,30-39
0,0,0.296117662371317,married,30-39
0,0,0.29036705687824127,married,50-59
0,0,0.2773073778204237,married,30-39
0,0,0.2954465523836815,married,30-39
0,0,0.34876253516273853,single,30-39
0,0,0.3300467556333523,married,40-49
0,0,0.3223212358086209,single,30-39
0,0,0.3300467556333523,married,40-49
0,0,0.35405459684822455,single,30-39
0,0,0.35405459684822455,single,30-39
1,0,0.3256129095379931,married,30-39
0,0,0.25405605482707794,married,50-59
0,0,0.3352732648354734,married,50-59
0,0,0.3019376769758629,married,30-39
0,0,0.35405459684822455,single,30-39
0,0,0.31807030827080257,single,Under 30
0,0,0.3282605282240926,married,50-59
0,0,0.23212006760098688,single,30-39
0,0,0.28804465132675056,married,30-39
0,0,0.2945750001397245,married,30-39
0,0,0.28804465132675056,married,30-39
0,0,0.32200545283899656,married,30-39
0,0,0.3369053193081609,single,30-39
0,0,0.3317379216241457,single,30-39
0,0,0.315138665310442,married,30-39
0,0,0.3282605282240926,married,50-59
0,0,0.32996787060214827,married,40-49
0,0,0.3228943084363361,married,40-49
1,0,0.28107848210585046,single,30-39
0,0,0.33699878316358145,married,40-49
0,0,0.2359020830344987,married,50-59
0,0,0.31347215522872496,married,40-49
0,0,0.32031961397674324,married,40-49
0,0,0.3219367151457904,married,40-49
0,0,0.3259112613920601,married,30-39
0,0,0.29932643111594737,married,40-49
0,0,0.30768742804326293,married,30-39
0,0,0.33584795152858116,married,40-49
0,0,0.28590959167524327,married,30-39
0,0,0.3039066500180616,married,50-59
0,0,0.2721482680035395,married,50-59
1,0,0.3224620049275795,single,30-39
0,0,0.29350120981769484,married,50-59
0,0,0.3369053193081609,single,30-39
0,0,0.3299812397265062,single,Under 30
0,0,0.24360323286686095,married,30-39
0,0,0.29562915468658213,married,30-39
0,0,0.3467080357656973,single,30-39
0,0,0.2496489565438478,single,30-39
0,0,0.3539072400835906,single,30-39
0,0,0.33508384016967496,married,50-59
0,0,0.33508384016967496,married,50-59
0,0,0.33945742183794575,single,30-39
1,0,0.3539072400835906,single,30-39
0,0,0.23920534919672679,married,40-49
0,0,0.3440081591651436,single,30-39
0,0,0.3288451822914898,married,40-49
0,0,0.305182204668247,divorced,50-59
0,0,0.3024812249888073,married,30-39
0,0,0.3258034239588835,divorced,30-39
0,0,0.2994598965909481,married,30-39
0,0,0.3467080357656973,single,30-39
0,0,0.2958491124057016,married,30-39
0,0,0.3258034239588835,divorced,30-39
0,0,0.2742937942782929,single,30-39
0,0,0.29625199029757787,married,30-39
1,0,0.3326320064533952,single,30-39
0,0,0.29557460675566843,single,30-39
0,0,0.24950403888572983,married,50-59
0,0,0.32214614960392146,married,30-39
0,0,0.30489186387269673,single,30-39
0,0,0.3322176027040124,divorced,30-39
0,0,0.24625188201765344,married,60+
0,0,0.2949296783792907,divorced,30-39
0,0,0.29469074895701364,married,30-39
0,0,0.3489089066206728,single,30-39
0,0,0.34065112344336884,single,30-39
0,0,0.3302528656285448,married,30-39
0,0,0.3143549625468099,married,30-39
0,0,0.3208810420018296,married,40-49
0,0,0.3208810420018296,married,40-49
0,0,0.28383067730029676,married,50-59
0,0,0.2472635022962043,married,40-49
0,0,0.3292042562699616,married,40-49
0,0,0.3222569208268969,married,40-49
0,0,0.2952544875490476,married,40-49
0,0,0.2952544875490476,married,40-49
0,0,0.22960215196711825,married,40-49
0,0,0.33809461675909264,single,30-39
0,0,0.3248307753277449,married,30-39
0,0,0.3020238411886832,single,40-49
0,0,0.3018018766061261,married,40-49
0,0,0.337004816105508,married,30-39
0,0,0.20497351992522642,married,50-59
0,0,0.2541139437474657,married,30-39
0,0,0.3340356637831146,single,30-39
1,0,0.3034416286061283,married,40-49
0,0,0.3034416286061283,married,40-49
1,0,0.30799430368880215,married,50-59
0,0,0.24360323286686095,married,30-39
0,0,0.2799482120216375,married,40-49
0,0,0.3022068260389611,divorced,30-39
0,0,0.2953608618475703,married,30-39
0,0,0.23611236049200549,single,30-39
0,0,0.3160016757182541,married,40-49
0,0,0.3034670131806863,single,30-39
0,0,0.30749600579898895,single,30-39
0,0,0.32308609570621394,married,30-39
0,0,0.28028540596310897,married,50-59
0,0,0.19494194742539153,married,40-49
1,0,0.2658837909367899,married,40-49
0,0,0.3280428527703378,married,30-39
0,0,0.3168208077367153,divorced,40-49
0,0,0.32549454505495873,married,30-39
0,0,0.32429936903133433,divorced,30-39
1,0,0.31502232976517597,married,30-39
0,0,0.2754237326295837,divorced,40-49
0,0,0.30267985784175605,married,30-39
0,0,0.3256129095379931,married,30-39
0,0,0.25504315452900544,married,40-49
0,0,0.32072273220532277,married,40-49
0,0,0.33275559435408514,married,30-39
0,0,0.33642915260210565,married,30-39
0,0,0.3250057855759183,divorced,30-39
0,0,0.33275559435408514,married,30-39
0,0,0.25638615910133183,married,30-39
0,0,0.3257697105060625,married,30-39
0,0,0.25030072274728643,married,30-39
1,0,0.306578926811578,married,30-39
0,0,0.33016181065539435,married,30-39
0,0,0.3409406504722856,single,30-39
0,0,0.34428352949571267,single,40-49
0,0,0.33949420591886037,single,40-49
0,0,0.31196404866277366,married,Under 30
0,0,0.33342315002528694,married,50-59
0,0,0.2614778196848957,married,30-39
0,0,0.31025706715707757,married,50-59
1,0,0.32527413770244823,single,30-39
0,0,0.31464184267310463,married,40-49
1,0,0.31494471624951353,single,30-39
0,0,0.276550031774592,married,50-59
1,0,0.2967099807936803,single,30-39
0,0,0.2728645633632166,single,30-39
0,0,0.277588160989241,married,40-49
1,0,0.32515583699154677,single,30-39
0,0,0.3208810420018296,married,40-49
0,0,0.31402712664177324,married,40-49
0,0,0.19864632817882136,divorced,40-49
1,0,0.29977658583666145,single,30-39
0,0,0.31402712664177324,married,40-49
0,0,0.33182587839658595,single,30-39
0,0,0.2355538057683317,married,50-59
1,0,0.2767158925626884,single,30-39
0,0,0.30482198675350664,married,50-59
1,0,0.31402712664177324,married,40-49
0,0,0.23061443937936663,married,50-59
0,0,0.24264619645714852,married,40-49
1,0,0.23636700617342513,married,40-49
0,0,0.21099759740892082,married,50-59
0,0,0.3225504756422747,married,30-39
0,0,0.30179932289529277,divorced,30-39
0,0,0.2153038826988166,married,30-39
0,0,0.21780548486104384,married,40-49
0,0,0.2674819791283001,married,50-59
1,0,0.3401246488138192,single,30-39
0,0,0.30966733802870067,married,40-49
1,0,0.35375991106063637,single,30-39
0,0,0.30747213663414613,married,30-39
0,0,0.2361822796796977,married,50-59
0,0,0.34779151434365807,single,30-39
0,0,0.3147769684717963,married,50-59
0,0,0.2490652197924404,married,40-49
0,0,0.3220905992543196,single,30-39
0,0,0.32232628720196843,single,30-39
0,0,0.3177220341149338,single,30-39
0,0,0.3219426093801654,married,30-39
0,0,0.32286653857376313,single,30-39
0,0,0.2778580996848946,married,40-49
0,0,0.2451535663211741,married,40-49
0,0,0.2311840400398218,divorced,50-59
0,0,0.3095399000377661,divorced,30-39
0,0,0.2677345700992744,married,50-59
0,0,0.30934989321168865,single,30-39
0,0,0.30333082386057075,single,30-39
1,0,0.3177771842085084,married,30-39
0,0,0.3190404488180832,married,50-59
0,0,0.22185565629662238,married,30-39
1,0,0.30161391372014484,married,40-49
0,0,0.3126230384679399,married,50-59
0,0,0.2601385855448601,married,50-59
0,0,0.2994415557050633,married,30-39
0,0,0.28471542011950973,married,40-49
0,0,0.29935519878474887,married,30-39
0,0,0.26543441974981646,married,30-39
1,0,0.25094059878644914,married,30-39
0,0,0.33861956160048723,single,30-39
1,0,0.2477430890428681,married,30-39
0,0,0.25765187662747663,married,50-59
0,0,0.22387346416761508,married,40-49
0,0,0.30791744117489805,single,30-39
0,0,0.24193639647916207,married,50-59
0,0,0.25846265675020713,divorced,40-49
0,0,0.27323684099911366,married,30-39
0,0,0.33751803937442015,single,30-39
0,0,0.23571177526924897,married,40-49
0,0,0.2706534880156615,married,50-59
0,0,0.3132449237926265,married,40-49
0,0,0.32507026882381496,married,30-39
0,0,0.30648050556777634,married,40-49
0,0,0.31735823439975447,married,30-39
0,0,0.23781283034563258,married,40-49
0,0,0.31279264372198223,divorced,30-39
0,0,0.15832525403306907,married,60+
0,0,0.2510214799852413,married,50-59
0,0,0.33502344029203307,married,50-59
0,0,0.3756581050857647,single,30-39
0,0,0.34440318632412475,married,30-39
0,0,0.34874769598820343,married,50-59
0,0,0.3059208163073913,married,30-39
0,0,0.3498889763252563,married,30-39
0,0,0.29926772558845754,married,30-39
0,0,0.30619453314250605,married,30-39
0,0,0.3829536439596443,single,30-39
0,0,0.32817115928815044,married,30-39
0,0,0.2843121675608766,married,30-39
0,0,0.3088779270535308,married,40-49
0,0,0.32315862978519233,married,40-49
0,0,0.36529140009647165,single,30-39
0,0,0.27573211862655883,married,40-49
0,0,0.34096662729214683,married,30-39
0,0,0.3410877729585113,married,30-39
0,0,0.3476693615598571,married,40-49
0,0,0.34096662729214683,married,30-39
0,0,0.3038723120176085,married,50-59
1,0,0.35724189860040817,married,30-39
0,0,0.28542539994153726,married,50-59
0,0,0.38051167030636357,single,30-39
0,0,0.19433642712079727,single,30-39
0,0,0.3434126659434591,single,30-39
1,0,0.2550715797613531,married,40-49
0,0,0.4425897263409766,married,50-59
0,0,0.35850442250750575,married,30-39
1,0,0.38066357787767663,single,30-39
0,0,0.35850442250750575,married,30-39
1,0,0.32774508941917097,married,30-39
1,0,0.18555784700183142,married,40-49
0,0,0.24380350219275015,married,40-49
0,0,0.30048470885497947,single,30-39
0,0,0.3534041143615243,married,50-59
0,0,0.36066559848838053,married,50-59
0,0,0.3599785764922846,single,30-39
1,0,0.35917615556358395,married,30-39
0,0,0.23081711780614222,single,50-59
0,0,0.32278735276403536,married,50-59
0,0,0.3328867005822824,divorced,40-49
0,0,0.30082757009012195,married,30-39
0,0,0.3271161384717801,married,40-49
0,0,0.3800560880421106,single,30-39
0,0,0.2964376926572326,married,50-59
0,0,0.3326060157711794,married,30-39
0,0,0.305133586498575,married,40-49
0,0,0.3586879369244012,divorced,30-39
0,0,0.3469173604297439,married,30-39
0,0,0.3199104396179423,married,50-59
0,0,0.3108873853999815,single,50-59
0,0,0.3142102509853309,single,30-39
0,0,0.30619086821952357,married,50-59
0,0,0.3108873853999815,single,50-59
0,0,0.3178213778147984,single,50-59
0,0,0.32471890490671834,single,50-59
0,0,0.29425643779095817,divorced,50-59
0,0,0.35224617099033684,married,30-39
0,0,0.3336947545625182,single,Under 30
0,0,0.28365703091264277,married,40-49
0,0,0.3551730868724454,married,40-49
0,0,0.35576362778583737,married,40-49
0,0,0.3574501878901939,single,30-39
1,0,0.2876226424826289,married,50-59
0,0,0.35576362778583737,married,40-49
0,0,0.3586879369244012,divorced,30-39
0,0,0.34414689693896217,divorced,30-39
0,0,0.3032279703442275,married,40-49
0,0,0.3525742408056399,married,50-59
0,0,0.2704826197060518,married,40-49
0,0,0.30883194979142325,married,30-39
0,0,0.3630463723509638,married,40-49
0,0,0.30471309646691225,married,40-49
0,0,0.30626654281353005,married,40-49
0,0,0.2941144955026285,divorced,30-39
0,0,0.3068954189820147,single,50-59
0,0,0.35591133170597317,married,40-49
0,0,0.31884335418513593,married,30-39
0,0,0.31884335418513593,married,30-39
0,0,0.35591133170597317,married,40-49
0,0,0.3043282223626266,single,30-39
0,0,0.37226477485091586,married,40-49
0,0,0.3733852667146314,single,30-39
0,0,0.2902394805801599,married,40-49
0,0,0.356019577376144,single,30-39
0,0,0.3407981855974857,married,30-39
0,0,0.3673871385098583,married,Under 30
0,0,0.3599423372977065,married,Under 30
0,0,0.3122710200071824,married,50-59
0,0,0.34604190750162794,married,40-49
0,0,0.31022481067743674,single,50-59
0,0,0.3025773604712329,married,50-59
0,0,0.2569204365142072,married,50-59
0,0,0.2569204365142072,married,50-59
0,0,0.33306356931739667,married,30-39
0,0,0.3729330803149809,single,30-39
0,0,0.2569204365142072,married,50-59
0,0,0.3729330803149809,single,30-39
0,0,0.3733852667146314,single,30-39
0,0,0.32725799043060316,married,40-49
0,0,0.24033972979491763,married,50-59
0,0,0.3673871385098583,married,Under 30
0,0,0.3212213813161073,married,50-59
0,0,0.2569204365142072,married,50-59
1,0,0.32299973075383676,married,50-59
0,0,0.3348229876240406,divorced,30-39
1,0,0.235389724513647,single,30-39
0,0,0.3126619940046502,married,40-49
0,0,0.312777855914014,married,40-49
0,0,0.3197573545647198,married,30-39
0,0,0.33985461987091403,single,30-39
0,0,0.3212351850932526,married,30-39
0,0,0.3037360201244226,married,50-59
0,0,0.24964152291655806,married,50-59
1,0,0.29740593227348944,married,40-49
0,0,0.3828013873645939,single,30-39
0,0,0.3047777374731554,married,40-49
0,0,0.3409429644375385,married,30-39
0,0,0.364239290233132,married,30-39
0,0,0.3569460259152798,married,30-39
0,0,0.26443539943099986,married,30-39
1,0,0.295337232748753,single,50-59
1,0,0.29468150413639355,married,30-39
0,0,0.3868633737846767,married,50-59
0,0,0.3153268457919573,married,50-59
0,0,0.36487282757722156,single,30-39
0,0,0.336225406257144,married,30-39
0,0,0.29579269498990624,married,50-59
0,0,0.34611647956057684,married,50-59
0,0,0.29875055064754397,married,50-59
1,0,0.35865628107029285,married,60+
0,0,0.3136825267586321,single,30-39
1,0,0.3027974337504666,married,50-59
0,0,0.298087280988284,married,50-59
0,0,0.34344876633981447,divorced,30-39
0,0,0.34797572014605016,single,30-39
0,0,0.3480862431581964,married,30-39
0,0,0.3453876568229466,married,50-59
0,0,0.3443874733117798,married,30-39
0,0,0.3516873246384134,married,30-39
0,0,0.331907379925864,married,40-49
1,0,0.3090501459188277,married,40-49
0,0,0.33632526565076887,married,30-39
0,0,0.3088900812747441,married,40-49
0,0,0.277344419645798,married,50-59
0,0,0.27104928046145604,married,50-59
0,0,0.27104928046145604,married,50-59
0,0,0.3840058387404914,married,30-39
0,0,0.39151537560823757,married,30-39
1,0,0.3119973495303562,married,40-49
0,0,0.3764246585848971,married,30-39
0,0,0.25203941871168406,married,40-49
0,0,0.28498726641985606,married,40-49
0,0,0.22563178500232509,single,30-39
0,0,0.27250215471259814,married,40-49
1,0,0.3729330803149809,single,30-39
0,0,0.3479803182955547,divorced,50-59
0,0,0.3284909242396421,married,40-49
0,0,0.30233590401680344,married,30-39
0,0,0.3864430812206459,married,30-39
0,0,0.265316616619879,single,30-39
0,0,0.35731973058604444,married,40-49
0,0,0.20990724149318407,married,50-59
0,0,0.35571000043247986,married,40-49
0,0,0.3521440926714434,married,30-39
0,0,0.3223980963072591,single,40-49
0,0,0.3504252911069138,divorced,50-59
0,0,0.35947284344526903,married,30-39
0,0,0.2705277511401887,married,50-59
0,0,0.2515262173860988,married,40-49
0,0,0.37326423641207684,married,30-39
1,0,0.3487942607117684,married,50-59
0,0,0.29751397415929565,married,40-49
0,0,0.3256331034750664,married,50-59
0,0,0.32437267169743106,single,30-39
0,0,0.3557241567691867,single,30-39
0,0,0.3123509602965458,married,50-59
0,0,0.3466254273424274,married,40-49
0,0,0.3037533735333608,married,40-49
1,0,0.21693818449435992,married,30-39
0,0,0.2911695633997117,married,30-39
0,0,0.3418528518295001,single,30-39
0,0,0.2508265963553694,married,50-59
0,0,0.3484176005290475,single,Under 30
1,0,0.33969321633422767,married,30-39
0,0,0.31878810552033654,single,Under 30
0,0,0.3712769688336845,single,40-49
0,0,0.3637917495546288,married,30-39
0,0,0.3210392428161807,single,Under 30
0,0,0.3567036546107537,married,30-39
0,0,0.1599589645618521,married,50-59
0,0,0.3199144614715378,married,50-59
0,0,0.2556138123503054,married,50-59
0,0,0.2973084267785017,married,50-59
0,0,0.3563630172401299,married,50-59
0,0,0.3050357337176455,married,50-59
0,0,0.284206980283683,married,30-39
0,0,0.38066357787767663,single,30-39
0,0,0.4336225665271332,married,50-59
0,0,0.34190456271085456,divorced,30-39
0,0,0.25753455875475395,divorced,40-49
0,0,0.36432960323214525,single,30-39
0,0,0.34968950675350247,married,30-39
0,0,0.2641830238678461,married,50-59
0,0,0.3534719313516495,married,40-49
0,0,0.3413590017833199,married,30-39
0,0,0.2314908794814714,married,50-59
0,0,0.29761144504561404,married,50-59
0,0,0.26887838773410055,single,50-59
0,0,0.3567036546107537,married,30-39
0,0,0.35703554610648147,single,30-39
0,0,0.370521754223262,married,50-59
0,0,0.24842866029156183,married,40-49
0,0,0.3420550975963582,married,30-39
0,0,0.31666402649966524,divorced,50-59
0,0,0.3565918920940196,single,30-39
0,0,0.3565918920940196,single,30-39
0,0,0.3592659225832498,single,30-39
0,0,0.2833208089879021,married,30-39
0,0,0.24242591301784389,married,50-59
0,0,0.31032502921438926,married,40-49
0,0,0.3439955766346921,married,30-39
0,0,0.29448189798553615,married,40-49
0,0,0.3114176666830295,single,40-49
0,0,0.3405962982861795,single,30-39
0,0,0.3400176461796216,single,30-39
0,0,0.3431958397758843,single,30-39
0,0,0.3352713209363731,married,30-39
0,0,0.3704291697214975,single,40-49
0,0,0.25652358064904807,married,50-59
0,0,0.33163404573249705,married,30-39
0,0,0.3142766041064155,single,50-59
0,0,0.29422733627901715,single,30-39
0,0,0.2801498969116714,married,30-39
0,0,0.27822234704771165,married,40-49
0,0,0.2903175743538645,married,40-49
0,0,0.3364224127064798,single,30-39
0,0,0.2405762589501929,married,50-59
0,0,0.3253823510642588,married,30-39
0,0,0.2788349547609072,married,40-49
0,0,0.33656628172461694,single,30-39
0,0,0.3364224127064798,single,30-39
0,0,0.24073898771585248,married,50-59
0,0,0.2738542799509414,married,40-49
0,0,0.3477770747137548,single,30-39
0,0,0.3477770747137548,single,30-39
0,0,0.32349509201829285,married,30-39
