is_promoted,predicted_is_promoted,predicted_probability,gender,age_group
0,0,0.2775451898494834,m,30-39
0,1,0.7122787265678645,f,30-39
0,1,0.6802915719119165,m,30-39
0,1,0.5272376636428657,m,30-39
0,1,0.5883709730909348,f,Under 30
0,0,0.1527643840177787,m,Under 30
0,0,0.3358993541188854,m,Under 30
0,0,0.13602255006215921,m,30-39
0,0,0.16366297168326352,m,30-39
0,0,0.25521956540806084,m,40-49
0,0,0.4372208352653872,m,40-49
0,0,0.16206745141085555,m,30-39
0,0,0.11014004216966926,m,30-39
0,0,0.44096765367915824,f,30-39
0,0,0.4235197057454991,m,50+
0,1,0.5592049695046178,m,40-49
0,0,0.13350041867478796,f,30-39
0,1,0.7118189972428168,m,30-39
0,0,0.3940494391130271,m,Under 30
0,1,0.5768403789042933,m,30-39
0,0,0.41181720190227555,m,30-39
0,0,0.24453792767876298,m,30-39
0,1,0.6420036428849631,m,30-39
0,0,0.2800140804632316,m,30-39
0,1,0.5163029003266946,m,40-49
0,0,0.29235720978598306,m,30-39
0,0,0.0564081657208633,m,40-49
0,0,0.44451314304062045,f,30-39
0,0,0.09961226497424557,f,40-49
0,0,0.2487856914974541,f,Under 30
1,0,0.16028831565185858,m,30-39
0,0,0.08145128141960864,m,30-39
0,0,0.19355547374492574,m,50+
0,0,0.47554238706458846,f,30-39
0,0,0.342165428567319,m,40-49
0,0,0.36813603288877633,m,Under 30
0,0,0.19983775841841114,m,30-39
0,1,0.6763354128270833,m,30-39
0,0,0.4252439411632555,m,Under 30
0,0,0.21959392069327854,f,50+
0,0,0.32117845179508614,m,30-39
0,1,0.5207969566501889,m,30-39
0,0,0.3403337648112797,m,30-39
0,0,0.3870659322255946,m,40-49
0,0,0.37815664680498107,m,30-39
1,0,0.37307146966137733,m,30-39
0,0,0.13449876546670436,m,Under 30
0,0,0.32947578761329194,m,30-39
0,0,0.12170128732970321,m,Under 30
0,1,0.575036702063977,f,30-39
0,0,0.12880694101542373,m,Under 30
0,1,0.5347894468333754,f,30-39
1,1,0.9541572592500117,m,40-49
0,0,0.3611180847005791,f,30-39
0,0,0.42497941452996557,m,30-39
0,1,0.573233605868724,m,30-39
0,0,0.298609275596575,f,30-39
0,0,0.36166594620349896,m,30-39
0,0,0.4299345843413972,m,30-39
0,0,0.15428719246292913,m,Under 30
0,1,0.5141000869500104,m,30-39
0,0,0.4879934603472693,m,40-49
0,0,0.29190257311140466,m,30-39
0,0,0.37075161983506305,m,30-39
0,0,0.1547163444882217,m,30-39
0,0,0.49466313211975854,m,50+
0,0,0.04707659927021468,m,30-39
0,0,0.2088206874855284,m,Under 30
0,0,0.4301916656914314,f,30-39
0,0,0.15343137853345004,m,30-39
0,0,0.3123532060063062,m,30-39
0,0,0.19474945812149724,m,30-39
0,0,0.16728862031867,m,40-49
1,1,0.587628739219444,m,30-39
0,0,0.09660854379502294,m,30-39
0,0,0.27531486149318635,m,Under 30
0,0,0.04142131319254023,m,30-39
0,0,0.3321097667164982,m,30-39
0,0,0.049395866433703695,f,30-39
0,0,0.1168368498270504,f,40-49
0,0,0.3574526446012511,f,30-39
0,0,0.09863334372299802,m,Under 30
1,0,0.35273973023589617,m,30-39
0,0,0.21762826062329996,m,Under 30
0,0,0.22026488596429594,m,Under 30
0,0,0.40798057250308206,m,Under 30
0,0,0.352742549478728,m,30-39
0,0,0.37435249125352116,m,Under 30
0,0,0.2629307912246544,m,50+
0,1,0.64417193395842,f,30-39
0,1,0.721901827973543,f,40-49
0,0,0.4103075341313495,f,Under 30
1,1,0.999966139347118,m,30-39
0,1,0.6734892395940701,f,30-39
0,0,0.1430877178029319,m,40-49
0,0,0.2856492719825985,m,30-39
0,0,0.41455788886328293,f,Under 30
0,0,0.3793537071883294,m,30-39
0,0,0.4238323554720831,m,30-39
0,0,0.10109552703961988,f,30-39
0,0,0.47368927436365954,m,30-39
0,1,0.5874176276849266,m,30-39
0,0,0.3262800808630862,m,40-49
0,1,0.6128881328244828,m,Under 30
0,0,0.15521802579086233,f,50+
0,0,0.32890792591684037,m,40-49
0,0,0.17512833388632854,f,Under 30
0,0,0.3706977666527659,f,30-39
0,0,0.4704655589979853,f,30-39
0,1,0.6033105056193978,m,30-39
0,0,0.2341460820339896,m,30-39
0,1,0.56130686436586,m,30-39
0,0,0.20027882494312724,m,Under 30
0,0,0.2976936149890792,m,Under 30
0,0,0.3989142059414528,m,Under 30
0,0,0.3124917631594075,m,Under 30
1,1,0.9705539397217363,f,30-39
0,0,0.23434300825983495,m,Under 30
0,0,0.4431862226842223,f,30-39
0,0,0.45325668589553736,m,30-39
0,0,0.14531844085636017,m,50+
0,0,0.18718539815088375,m,30-39
0,0,0.2780182984112849,m,30-39
0,0,0.3304068660356443,f,30-39
0,0,0.22520228760235764,m,40-49
0,0,0.2773999069905503,f,40-49
0,0,0.46784775864443445,m,Under 30
0,0,0.2757758842335948,m,30-39
0,0,0.4413997806617737,m,30-39
0,0,0.28584128684741694,m,30-39
0,1,0.506199451606442,m,30-39
0,1,0.555068687939852,m,30-39
0,0,0.17850017682131608,m,30-39
0,0,0.3012568132445439,f,30-39
0,0,0.22328442865542641,m,30-39
0,0,0.38895600406024633,m,30-39
0,1,0.6805389875171867,f,40-49
0,0,0.35249443314150347,f,30-39
0,1,0.5262064787230709,m,30-39
0,0,0.1192737869767839,m,30-39
0,0,0.2866207911605128,f,40-49
0,0,0.09347299709973658,f,50+
0,0,0.35029643107843544,m,50+
0,0,0.2765532049260704,m,40-49
0,0,0.3798344949203838,m,30-39
0,0,0.20886562358847638,m,30-39
0,0,0.327356822111431,m,40-49
0,0,0.30100724450626193,f,30-39
0,1,0.5250388258280522,m,40-49
0,0,0.3541964754692381,f,30-39
0,0,0.46377885120175544,f,Under 30
0,0,0.42849555804474787,f,40-49
0,0,0.36056851707632265,m,Under 30
0,0,0.28186528923144294,m,30-39
0,0,0.14188232148198054,m,30-39
0,0,0.3769556181209989,m,30-39
0,0,0.4612968559126391,m,30-39
0,1,0.5317547541003435,m,30-39
0,0,0.11812721409239933,f,50+
0,1,0.7119765234158295,m,Under 30
0,1,0.5977221026113875,m,30-39
0,0,0.23752178037912244,f,Under 30
0,1,0.5796570045045063,m,30-39
0,0,0.2796051434810799,m,50+
0,1,0.5255905020842045,m,30-39
0,0,0.1740243249902516,f,40-49
0,0,0.36528594851564605,m,30-39
0,1,0.7185118604375608,m,50+
0,0,0.21690184131852608,m,Under 30
0,0,0.20521845256306265,m,30-39
0,1,0.708979161795445,m,30-39
0,0,0.3755021971770389,f,Under 30
0,0,0.3473637284154634,m,Under 30
0,0,0.22016332592790433,m,30-39
0,0,0.15723536294086204,f,40-49
0,0,0.04645347429982515,f,50+
0,0,0.2111338639674869,m,Under 30
0,1,0.5839856638378191,m,30-39
1,1,0.5688639577142245,m,50+
0,0,0.2470931746082876,m,30-39
0,0,0.07469612867525699,m,30-39
1,1,0.9989402250401223,m,30-39
0,0,0.30774542741980726,m,Under 30
0,1,0.516803200231199,m,40-49
0,0,0.35733499675568253,f,30-39
0,0,0.24668911331587276,m,Under 30
0,0,0.42013455569708846,f,Under 30
0,0,0.45077030992368483,m,30-39
1,1,0.510346007820818,f,40-49
0,0,0.1814180542982584,m,30-39
0,0,0.3508825792179413,m,Under 30
0,0,0.11673785822598712,m,Under 30
0,1,0.5451080304286202,f,30-39
0,0,0.11171430060743655,f,40-49
0,0,0.2105027976752203,m,Under 30
0,0,0.15000836624929967,m,30-39
1,1,0.9894063707057065,m,Under 30
1,1,0.7912844741311915,m,Under 30
0,0,0.03562968067741077,m,30-39
0,0,0.2525632568671324,m,30-39
0,1,0.5877329343880959,m,30-39
0,0,0.3314124902539929,f,30-39
0,0,0.34786586163237265,f,30-39
1,0,0.4190589132518067,f,30-39
0,0,0.39815248383513313,m,30-39
0,0,0.41207012928363856,m,40-49
0,1,0.7712551291939438,m,30-39
0,0,0.25128998990641677,f,30-39
0,1,0.6496631811421937,f,30-39
0,0,0.43367895724405375,m,30-39
0,0,0.11196461323757956,m,30-39
0,1,0.5306781192573718,m,30-39
0,0,0.4198708872938141,m,Under 30
0,0,0.10665418751074775,m,30-39
1,1,0.5338352271747558,m,30-39
0,1,0.5037954892177281,f,30-39
0,0,0.44327727089667135,m,30-39
0,0,0.45050786625856687,m,40-49
0,0,0.16914133504629325,m,30-39
0,1,0.55353418465347,f,30-39
0,0,0.47775408493104676,m,30-39
0,0,0.3453486574791014,m,30-39
0,0,0.26448964782954293,m,30-39
0,0,0.22883917490763034,m,30-39
0,0,0.24473789797169673,m,40-49
0,1,0.5526451504693065,m,Under 30
0,0,0.11564620247418023,m,30-39
0,0,0.18566085203618082,m,40-49
0,1,0.5738237585809693,m,40-49
0,1,0.58366992207465,f,30-39
0,1,0.5740866611034806,m,30-39
0,1,0.5077071506009565,m,30-39
0,0,0.338134292271211,m,40-49
0,0,0.13181101494363265,m,30-39
0,0,0.420370120913813,m,Under 30
0,0,0.300599930577278,m,30-39
0,0,0.3278730512988419,m,40-49
0,0,0.08320849402665827,m,Under 30
0,0,0.20432210429830286,m,30-39
0,0,0.33675398223622854,m,30-39
0,0,0.48711592672981,m,50+
0,0,0.3103929107410513,f,Under 30
0,1,0.5121665830215754,m,30-39
0,0,0.4990441423271014,f,Under 30
0,0,0.385744124629485,m,30-39
1,0,0.40533945334913246,f,30-39
0,0,0.23662459176752007,m,40-49
0,1,0.503148467132905,m,Under 30
0,0,0.4466958755271556,m,Under 30
1,0,0.35914624196086214,m,30-39
0,0,0.16579509277164467,m,Under 30
0,0,0.31483738813354034,m,Under 30
1,0,0.45712756614537425,m,30-39
1,1,0.8901232605222505,m,30-39
0,0,0.2731917987758333,m,30-39
0,0,0.45586865221245115,m,30-39
0,0,0.09882719673800659,m,30-39
0,0,0.4442232947527958,m,30-39
1,1,0.9792059121691477,m,Under 30
0,0,0.4373392206771016,f,30-39
0,0,0.2968903119040294,f,30-39
0,0,0.27578048863866067,m,50+
0,0,0.36088691712453547,f,Under 30
0,0,0.1985607020461353,m,30-39
0,0,0.22414628182398594,m,40-49
0,0,0.27364214179661295,m,Under 30
0,0,0.15141174876837868,m,30-39
0,0,0.44521943284718546,m,30-39
0,1,0.5353275544035463,m,30-39
1,0,0.49802637208690864,m,50+
0,0,0.11512843336727602,m,30-39
0,1,0.7152182809618919,m,30-39
0,0,0.48716385671840806,m,30-39
0,0,0.42681256021677494,f,30-39
0,0,0.4515244178305433,m,40-49
0,0,0.3182826502345991,m,30-39
0,0,0.36933736749253127,m,Under 30
0,0,0.4996868967474231,f,30-39
0,0,0.2819225875172859,f,40-49
0,0,0.18041714898790356,f,30-39
1,1,0.5788192555847872,m,30-39
0,1,0.823327089958585,m,Under 30
0,0,0.4484671527375492,m,Under 30
0,0,0.44984986810535604,m,30-39
0,0,0.08827369826258409,f,30-39
0,0,0.31017092289611486,m,Under 30
0,0,0.2453789790631885,f,Under 30
0,1,0.6137570623882126,m,30-39
0,0,0.2720182316590535,m,50+
0,0,0.2887408853180306,m,30-39
0,1,0.6813436930141887,m,30-39
0,1,0.7472024495502256,f,Under 30
0,0,0.06699500859044487,m,30-39
0,1,0.6329548610591142,m,30-39
0,0,0.0792003466433672,m,30-39
0,0,0.06661314954267299,f,30-39
0,1,0.8227398442812911,m,Under 30
0,0,0.4905473374498829,m,30-39
0,0,0.23988995431835425,m,50+
0,0,0.38423698569854137,m,Under 30
0,0,0.49702760823905395,m,30-39
0,0,0.4527483806438297,m,30-39
0,0,0.1930133074815208,m,30-39
0,0,0.383676972310528,m,Under 30
0,1,0.7744754301838273,m,Under 30
0,0,0.3946497636465054,f,30-39
0,0,0.27689157397300784,m,30-39
0,0,0.22501434506054876,m,50+
0,0,0.4370539723421301,f,Under 30
0,0,0.3210472609757102,m,30-39
0,1,0.6069402752517066,m,30-39
0,0,0.4661154783466284,f,Under 30
1,0,0.3599315418093636,m,Under 30
0,0,0.09266738956612605,m,30-39
0,1,0.6727484018509652,m,30-39
0,1,0.5038716394143422,m,30-39
0,0,0.12584296913223592,m,Under 30
0,0,0.1654378967824578,m,30-39
0,0,0.45861305059247165,m,30-39
1,1,0.7482899355725805,m,Under 30
0,1,0.6624051181875557,m,Under 30
1,1,0.8907788713945524,m,40-49
0,1,0.8527435384362413,m,Under 30
0,0,0.35357004422406,m,30-39
0,0,0.35995267501169853,m,30-39
0,0,0.41602539745420297,m,30-39
1,1,0.6845711601253367,m,30-39
0,1,0.5458707412484057,m,30-39
0,0,0.16386245552577636,m,30-39
0,0,0.3715670120904402,m,30-39
0,0,0.4778351524118681,m,Under 30
0,0,0.47957804829287665,f,Under 30
0,0,0.18715021846697827,m,30-39
0,0,0.274465138353151,f,30-39
0,0,0.38041916565308,f,30-39
0,0,0.4172415877569644,f,Under 30
0,0,0.04416409085195699,m,50+
1,0,0.4517006626953898,m,30-39
1,1,0.9246124104046598,m,30-39
0,0,0.3731783984802352,f,50+
0,0,0.42256345271940865,m,Under 30
1,0,0.32444305634013326,m,50+
0,0,0.0865365249744397,m,Under 30
0,0,0.08588257058809305,m,40-49
0,0,0.15837788944681333,m,30-39
0,1,0.6045546096870744,f,Under 30
0,0,0.3296737870785795,f,30-39
1,1,0.7974010941517184,f,Under 30
0,0,0.4913074234825225,m,30-39
0,0,0.479551973845463,f,30-39
0,1,0.6530387986705013,f,Under 30
0,0,0.1723429454396523,m,40-49
0,0,0.30492734135558125,m,30-39
1,1,0.5485944176410195,m,30-39
0,0,0.3085852552369528,f,40-49
0,0,0.23666846228201302,f,30-39
0,0,0.48246661766505977,f,Under 30
1,1,0.9910056361686165,f,Under 30
0,0,0.018718609855764054,m,30-39
0,0,0.3657820064422012,m,Under 30
0,0,0.4353209349012442,f,40-49
0,0,0.309222204649924,m,30-39
0,0,0.2578572206045649,m,30-39
0,0,0.08978713425064368,m,30-39
0,0,0.3560911010741208,f,30-39
0,1,0.66726690811415,m,30-39
0,0,0.21319511879276956,m,30-39
0,0,0.2211396688057741,f,30-39
0,0,0.30801978041668726,f,30-39
0,1,0.6835911316919124,f,30-39
0,0,0.3615959030788822,f,30-39
0,1,0.6037940775065341,m,30-39
0,0,0.1447150497461364,m,30-39
0,0,0.499185885372742,m,30-39
0,1,0.5228858770426544,m,30-39
0,0,0.16596292286291614,m,30-39
0,0,0.19887297266102422,f,Under 30
0,1,0.5788960175170185,f,30-39
0,1,0.6609200432036442,m,40-49
0,0,0.4256275520438801,m,30-39
0,1,0.5712599040978196,m,Under 30
0,0,0.4733758081338372,m,30-39
0,0,0.3890390711102675,m,50+
0,0,0.48314892022921835,m,Under 30
0,0,0.3618963486148475,m,40-49
0,0,0.4594881335866927,m,30-39
0,0,0.21255047069294278,f,30-39
0,0,0.06651423645724569,f,Under 30
0,1,0.5823776423811448,f,Under 30
0,0,0.3431852024206473,m,30-39
0,0,0.467394574913991,m,40-49
1,1,0.644746285933024,m,50+
0,0,0.20539989660855457,m,Under 30
0,0,0.491036735323483,m,40-49
0,1,0.5293016313524106,m,30-39
0,0,0.40494430590794767,f,30-39
0,0,0.09393509338093814,m,30-39
0,0,0.2906682087331868,f,30-39
0,1,0.5585558390053651,m,40-49
0,0,0.2353325919351153,f,40-49
0,0,0.10026657251158365,m,Under 30
0,1,0.6355935748217385,m,40-49
0,0,0.21535133242270282,f,Under 30
0,0,0.07692166875424265,f,30-39
0,1,0.7675956633685737,f,40-49
0,0,0.18793422022291495,m,30-39
0,0,0.49999274770187285,f,30-39
0,0,0.2626160905655122,m,30-39
0,0,0.45060495261006345,m,30-39
0,0,0.16532168461367688,m,30-39
0,0,0.30701365770621003,m,30-39
0,1,0.7581243624890674,f,50+
1,1,0.7685266204764802,m,40-49
0,0,0.23330600056969575,m,30-39
0,0,0.22295410640734642,m,Under 30
0,0,0.10175563734442394,m,Under 30
0,0,0.2274926762362803,m,Under 30
1,1,0.6013575912064516,f,40-49
0,1,0.5643561118015739,m,30-39
0,1,0.761938694798751,m,Under 30
0,0,0.347092482410949,m,Under 30
0,0,0.41134144954772195,f,40-49
0,1,0.5777822483842927,m,30-39
0,1,0.5170679793476397,m,Under 30
0,0,0.30590766647158474,f,30-39
0,0,0.284117753288511,m,30-39
0,0,0.1329401374989755,m,Under 30
1,1,0.5554048119902301,m,Under 30
0,0,0.27656690120246397,f,30-39
0,0,0.30838695064230526,m,Under 30
0,0,0.13600406550281702,m,Under 30
0,0,0.17716312710482368,f,40-49
1,1,0.6686195638114624,f,50+
0,0,0.2303313407451861,m,Under 30
0,0,0.2863636879217169,f,30-39
0,0,0.3550726457238367,f,Under 30
0,0,0.3300550070851606,m,Under 30
0,0,0.4198604764813371,m,30-39
0,0,0.27224153120728184,m,40-49
0,0,0.2802344051255047,m,30-39
0,0,0.34912856419878174,f,30-39
0,0,0.48830694714971307,m,30-39
0,0,0.36947379127851343,m,30-39
0,0,0.2606104928502589,m,30-39
0,0,0.10745168606862507,m,30-39
0,0,0.23661102515438337,m,Under 30
0,0,0.1177075441220751,m,40-49
0,0,0.43752032907496097,m,Under 30
0,0,0.16667599539777667,m,30-39
0,0,0.48804607338468675,f,30-39
0,0,0.36457210203755813,m,30-39
0,0,0.33192329985205954,m,40-49
0,1,0.691251646780784,f,30-39
0,0,0.32303175306645493,m,30-39
0,0,0.4150538601393578,f,50+
0,0,0.16169736214967667,m,40-49
0,0,0.0787231713442605,m,40-49
0,1,0.6447784059811966,m,Under 30
0,1,0.5915196099810491,m,30-39
0,0,0.29502802869685757,m,Under 30
0,1,0.7333831709030915,m,Under 30
0,0,0.39006310603250327,f,30-39
0,0,0.20189578590421592,f,Under 30
0,0,0.29232826858023314,m,30-39
0,1,0.7099161851163301,f,30-39
0,0,0.3223461100833204,m,Under 30
1,0,0.2536262131918278,m,Under 30
0,0,0.44468781174400324,m,30-39
0,0,0.3308930811525191,m,Under 30
0,0,0.24683261303432444,m,30-39
0,0,0.4098293085735957,m,30-39
0,0,0.28646560118165426,f,30-39
0,1,0.6040789716261047,f,Under 30
1,1,0.5548826767905051,f,30-39
0,1,0.5733656241213287,m,30-39
0,0,0.3823796397036491,m,30-39
0,0,0.1787609833469225,m,30-39
0,0,0.47738532710874126,f,Under 30
0,1,0.546172583519836,m,Under 30
0,0,0.3373941756117734,f,30-39
0,1,0.6306085352348979,m,30-39
0,0,0.2961013983749004,m,Under 30
0,1,0.546039378889713,f,30-39
1,1,0.7365596994514173,f,30-39
0,0,0.21028361397242093,m,40-49
0,0,0.4813061009756344,m,Under 30
0,1,0.6695077948857967,m,40-49
0,0,0.31788426923741236,m,40-49
0,0,0.19902784775410418,m,40-49
0,0,0.11244192398549653,m,Under 30
1,1,0.5779742425511806,m,Under 30
0,0,0.3464025275973266,m,30-39
0,0,0.2653584575519925,m,Under 30
0,0,0.41391522730432545,m,30-39
0,0,0.15442716807357673,m,40-49
0,0,0.3039987655762032,m,30-39
1,1,0.6147035327719163,f,30-39
0,1,0.6399527710153314,f,40-49
0,0,0.12694423890593884,m,30-39
0,1,0.8773073605109667,m,30-39
0,0,0.43787896905057067,m,Under 30
0,0,0.3473706616896031,m,Under 30
0,0,0.4020292654268217,m,Under 30
0,0,0.3554971938961899,m,Under 30
1,1,0.8339733982822335,m,40-49
0,0,0.24544191097591772,m,50+
0,0,0.4186076858536521,m,30-39
0,0,0.1098645758143575,m,40-49
0,0,0.4714729246429735,m,40-49
0,0,0.11214427877863951,f,30-39
0,0,0.4213243850133386,m,30-39
0,0,0.42368056801930276,f,30-39
0,0,0.13571843922298168,m,40-49
0,1,0.5446471308857075,f,30-39
0,1,0.552048483265058,f,Under 30
1,1,0.5691129222648014,m,40-49
1,1,0.9038244841802756,m,40-49
0,0,0.18715824959548372,m,Under 30
0,1,0.576540893019514,f,30-39
0,0,0.2323200437168537,m,Under 30
0,0,0.1564311076240557,m,Under 30
0,0,0.1127214646420632,m,Under 30
0,0,0.1970702455181967,m,50+
0,0,0.47032822315073103,m,Under 30
0,1,0.5401341749247663,m,30-39
0,0,0.47632916383047985,m,30-39
1,1,0.5797044388002416,m,30-39
0,0,0.44737185665659907,f,Under 30
0,0,0.4061777465823534,f,30-39
0,0,0.33968827791609174,m,30-39
0,0,0.25178672819182685,m,40-49
0,0,0.4867449669132873,f,40-49
1,1,0.8751204829928596,m,Under 30
0,0,0.3360596075807722,m,40-49
0,0,0.17951977270557157,m,Under 30
1,0,0.31309530077788833,m,30-39
0,0,0.08632810269687136,m,30-39
0,0,0.4122100583314648,m,40-49
0,0,0.13839672486650256,m,Under 30
0,0,0.07334889836113849,m,Under 30
0,0,0.37819390306217504,m,40-49
0,1,0.5300262117074563,m,30-39
0,0,0.28873713569896825,m,30-39
0,0,0.1559783653881952,m,30-39
0,0,0.404914414914259,f,30-39
0,0,0.42517802966785323,m,30-39
0,0,0.46799478740870676,f,30-39
0,0,0.23847562847525333,m,Under 30
0,1,0.5108009697249615,f,30-39
0,0,0.421530958051748,m,Under 30
1,1,0.8977611832211712,m,30-39
0,0,0.13429299966948427,m,30-39
0,0,0.27841369901732443,f,50+
0,0,0.2539139713160081,f,30-39
0,0,0.26799027361476035,f,Under 30
1,1,0.8200870894103386,m,30-39
0,0,0.3092699984892681,m,30-39
0,0,0.3566917458612234,m,30-39
0,0,0.2391177785270795,f,30-39
0,0,0.35401785621684373,m,Under 30
0,1,0.6009047663466869,f,Under 30
0,1,0.5008073445078013,m,Under 30
0,0,0.4890379153698145,m,50+
0,0,0.4563810642403533,m,Under 30
0,1,0.7055597402591766,m,40-49
0,0,0.37822312019152665,f,30-39
0,0,0.2791639556904278,m,30-39
0,0,0.1335830765889652,m,Under 30
0,1,0.526431018233547,m,30-39
0,1,0.5632134470347404,m,30-39
0,0,0.19959382858400596,f,Under 30
0,0,0.22306741405899802,m,30-39
0,1,0.5261413352535463,m,30-39
0,0,0.2687952976444044,f,Under 30
0,1,0.6635915070475747,m,40-49
0,1,0.5294478786887266,m,30-39
0,1,0.682043314341617,m,30-39
0,1,0.6031282277808175,m,Under 30
0,1,0.6442821631013509,m,30-39
0,0,0.1260722462577091,f,40-49
0,0,0.11788734934512599,m,30-39
1,0,0.16414585947539156,f,30-39
0,0,0.3176361622484964,m,30-39
0,0,0.1379213257200572,m,Under 30
0,0,0.44480786819656515,m,30-39
0,0,0.4748235417450808,f,30-39
0,0,0.2710928810161434,m,Under 30
0,0,0.3923892213715949,m,30-39
0,0,0.18473489807493945,m,30-39
0,0,0.2387446457751759,m,Under 30
0,0,0.08138245059201693,m,40-49
0,0,0.3112973469971969,m,Under 30
0,0,0.38025498929503704,m,Under 30
0,0,0.4200313357320897,m,30-39
0,0,0.14148421242285503,m,40-49
0,0,0.4089139791876877,m,30-39
1,1,0.5555493188186511,f,30-39
0,0,0.42561095081971306,f,Under 30
0,1,0.6448342475333648,f,Under 30
0,0,0.1676941581345064,m,Under 30
0,0,0.33565691739340775,m,Under 30
0,1,0.5206439558876953,m,40-49
1,1,0.8042646925683097,m,Under 30
0,1,0.6011806728077974,m,30-39
0,0,0.4786267765806262,m,30-39
0,0,0.30166252401392085,m,30-39
0,1,0.6198023187935359,m,40-49
0,0,0.19362254119226097,m,Under 30
0,0,0.2139681385939921,m,30-39
0,0,0.06898249409146726,m,30-39
0,1,0.5186104936125215,f,50+
0,0,0.26367292657159885,m,Under 30
0,1,0.7166945076427128,m,30-39
0,0,0.1785005627808378,m,40-49
0,0,0.4313344852990293,f,Under 30
1,1,0.5518951110088888,m,30-39
0,0,0.24276922425039454,m,30-39
0,0,0.3313434763295065,m,30-39
0,0,0.4995557046300419,m,Under 30
0,0,0.41470846479130047,m,Under 30
0,0,0.23727017392961935,m,30-39
0,0,0.19415342386808732,m,30-39
0,1,0.5998238783246257,f,30-39
0,0,0.11168575987541791,m,30-39
0,1,0.5384554361068893,m,30-39
0,1,0.5298411294859868,m,30-39
0,0,0.2917302339433017,f,30-39
0,0,0.30320176423408174,m,40-49
0,0,0.21556434354451592,f,30-39
0,0,0.20927594341116032,f,40-49
0,0,0.3726653534395186,f,40-49
0,1,0.7420227501326253,m,30-39
0,0,0.3712028006787273,m,Under 30
0,0,0.3370866840339171,m,30-39
0,1,0.6124327196992339,f,30-39
1,1,0.9100703449547608,m,40-49
0,0,0.45981084922606713,m,Under 30
0,0,0.31310633006164884,f,Under 30
1,1,0.5556932838199057,f,30-39
0,0,0.38016258936068364,m,Under 30
0,1,0.5162375278820837,m,30-39
0,0,0.22112468022114054,f,30-39
0,0,0.14486806641908936,m,Under 30
0,1,0.5715816898014516,m,30-39
0,0,0.2644340105404565,m,30-39
0,0,0.43698801006933985,f,Under 30
0,0,0.4322282319712572,m,30-39
0,0,0.07807180149164897,f,40-49
1,1,0.9415317539000959,m,Under 30
0,0,0.36497679588623394,f,30-39
0,0,0.1506998081375044,m,40-49
0,0,0.20577313701439431,m,Under 30
0,1,0.68228086099615,f,30-39
0,1,0.5070492790508562,m,30-39
0,0,0.44873017321122166,m,30-39
0,0,0.3458567774587743,m,Under 30
0,0,0.24613728814125407,m,30-39
0,0,0.3493432636438227,m,50+
0,1,0.5663052382510547,m,Under 30
0,1,0.7205331000961641,m,Under 30
0,0,0.27140560906816,m,30-39
0,0,0.3859997980377551,m,Under 30
0,0,0.3503912612730756,m,Under 30
1,0,0.24660826251343956,m,40-49
0,0,0.10888889323881942,m,Under 30
0,0,0.08786085110668279,m,40-49
0,1,0.5651168770574759,m,30-39
1,0,0.4925738698969427,f,Under 30
0,1,0.6556442114312266,m,Under 30
0,0,0.26600677266824124,m,30-39
0,0,0.37906465726067856,m,30-39
0,0,0.4699179130052804,m,50+
0,0,0.34090204247599903,f,50+
0,0,0.2636502826008567,m,50+
0,0,0.39185434435702954,f,30-39
0,0,0.14074234238953906,m,30-39
0,0,0.4682399009740527,m,30-39
0,0,0.2151040480908067,m,50+
0,0,0.41658406762971684,m,Under 30
0,0,0.21252876402623164,f,30-39
0,1,0.5137860546918873,f,Under 30
0,1,0.6270657264274351,f,30-39
0,1,0.6146602336254905,f,30-39
0,0,0.30841073808625086,f,30-39
0,0,0.435716927827182,m,40-49
0,0,0.11687588028555616,m,Under 30
0,1,0.6000122235537363,m,30-39
0,0,0.2267055337904053,m,30-39
0,0,0.25201376965958705,m,30-39
0,0,0.03887838803570191,m,30-39
0,0,0.35315017076199856,m,30-39
0,0,0.3233804295617635,m,Under 30
0,0,0.4538848253055633,m,50+
0,1,0.7187222173807233,f,30-39
0,0,0.1469947607255041,m,30-39
0,1,0.6306356982785567,m,30-39
0,0,0.10442057506746949,m,30-39
0,0,0.12157334626217631,m,30-39
0,1,0.5640154555760042,f,30-39
0,0,0.052726822749712667,m,Under 30
0,0,0.10924851954000614,f,30-39
0,0,0.4303658474105895,f,30-39
0,0,0.45733369558680814,m,Under 30
0,1,0.7409369647435343,f,30-39
0,0,0.32950754470145777,m,30-39
0,0,0.16428945584657684,m,30-39
0,0,0.16326803417578512,f,30-39
0,0,0.13135356040814775,m,40-49
0,0,0.10208787153929974,m,Under 30
0,0,0.44544670511464884,f,30-39
0,0,0.4967084352511128,f,Under 30
0,0,0.19551856704423437,m,40-49
0,0,0.4804457457398432,f,Under 30
0,1,0.6916363073705167,f,30-39
0,1,0.5161471636919415,m,30-39
0,0,0.21736449405293598,m,40-49
0,0,0.1165266541984513,m,30-39
0,0,0.330671444681282,m,30-39
0,0,0.3634562427380005,m,30-39
0,0,0.3151265971830563,f,30-39
0,1,0.81556414502694,m,Under 30
0,0,0.24633257070373346,f,40-49
1,1,0.9967102108819628,f,40-49
0,0,0.12104470730191537,f,30-39
0,1,0.6703316913333399,m,30-39
0,0,0.20743282245228023,f,Under 30
0,0,0.24355424345352206,m,50+
0,1,0.5140396107987213,m,30-39
0,0,0.2861087978524809,m,Under 30
0,0,0.40649450843109747,m,30-39
